Attaching to bundler-test-executor_bundler_1, bundler-test-executor_bundler-waiter_1, bundler-test-executor_deployer_1, bundler-test-executor_funder_1, geth-1.14
[36mbundler-waiter_1  |[0m 2024-06-28T20:53:48.109869051Z "0x539"
[33mbundler_1         |[0m 2024-06-28T20:54:12.567765341Z duplicate definition - unlockStake()
[33mbundler_1         |[0m 2024-06-28T20:54:12.567773756Z duplicate definition - withdrawStake(address)
[33mbundler_1         |[0m 2024-06-28T20:54:12.567832666Z duplicate definition - withdrawTo(address,uint256)
[33mbundler_1         |[0m 2024-06-28T20:54:12.567845790Z duplicate definition - constructor
[33mbundler_1         |[0m 2024-06-28T20:54:12.567905862Z duplicate definition - balanceOf(address)
[33mbundler_1         |[0m 2024-06-28T20:54:12.568291029Z {"level":"ERROR","time":1719608052568,"pid":1,"hostname":"832a9fb13e1e","error":"FailedOp(0,\"AA10 sender already constructed\")","entry":{"userOp":{"sender":"0xD5BF2ef32E6e19578B3D7Ba1B4053111C8F8914c","nonce":"0x30000000000000000","factory":"0x3Eb9eC012D8cDB7c33610E2E29c15e29B3B6025a","factoryData":"0x0d058fe3000000000000000000000000000000000000000000000000000000000000007e00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","callData":"0xa9e966b70000000000000000000000000000000000000000000000000000000000000001","callGasLimit":"0x493e0","verificationGasLimit":"0xf4240","preVerificationGas":"0x493e0","maxFeePerGas":"0xee6b2800","maxPriorityFeePerGas":"0xb2d05e00","signature":"0x","paymaster":"0xEeBD9092Fb3fb2403294198C214751313A3a709A","paymasterData":"0x6e6f7468696e67","paymasterVerificationGasLimit":"0x10000","paymasterPostOpGasLimit":"0x10000"},"userOpHash":"0xa5fb35422cc4fef93972669a49a3f9a98a6f554a21a1196aa992f031fa7ac240","prefund":{"type":"BigNumber","hex":"0x18999a6e900000"},"referencedContracts":{"hash":"0x2018001d5b8763f2afd5d5d587743945bd4062810598cff0369e42d1ca0e9340","addresses":["0xeebd9092fb3fb2403294198c214751313a3a709a","0x3eb9ec012d8cdb7c33610e2e29c15e29b3b6025a","0x0000000071727de22e5e9d8baf0edac6f37da032"]},"status":"bundling"},"msg":"failed 2nd validation, removing from mempool:"}
[33mbundler_1         |[0m 2024-06-28T20:54:12.571448014Z {"level":"DEBUG","time":1719608052571,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:12.849403850Z {"level":"DEBUG","time":1719608052849,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:12.852298980Z {"level":"DEBUG","time":1719608052852,"pid":1,"hostname":"832a9fb13e1e","sender":"0x96B47d6d532342d455a0dC10Ae22D41C240773A8","nonce":"0x40000000000000000","index":4,"msg":"adding to bundle"}
[33mbundler_1         |[0m 2024-06-28T20:54:12.855506060Z {"level":"DEBUG","time":1719608052855,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.129682232Z {"level":"DEBUG","time":1719608053129,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.133255923Z {"level":"DEBUG","time":1719608053133,"pid":1,"hostname":"832a9fb13e1e","sender":"0x24F593B075438132749f5Efa4fdB2e360bBCeBF2","nonce":"0x50000000000000000","index":5,"msg":"adding to bundle"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.136573981Z {"level":"DEBUG","time":1719608053136,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.414841326Z {"level":"DEBUG","time":1719608053414,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.417872630Z {"level":"DEBUG","time":1719608053417,"pid":1,"hostname":"832a9fb13e1e","sender":"0x88f3b4C18b97b2DDd473A12664f7378d187FD951","nonce":"0xa0000000000000000","index":6,"msg":"adding to bundle"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.417981774Z {"level":"DEBUG","time":1719608053417,"pid":1,"hostname":"832a9fb13e1e","length":3,"msg":"bundle created(ready to send)"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.434670962Z {"level":"DEBUG","time":1719608053434,"pid":1,"hostname":"832a9fb13e1e","ret":"0x4cd8ba504a18a8cf2646b96f08121a1e0732c432bace68666c2e1600b27c697d","length":3,"msg":"eth_sendRawTransaction ret="}
[33mbundler_1         |[0m 2024-06-28T20:54:13.444173402Z {"level":"DEBUG","time":1719608053444,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.444629749Z {"level":"DEBUG","time":1719608053444,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.444642844Z {"level":"DEBUG","time":1719608053444,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 7"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.444650688Z {"level":"DEBUG","time":1719608053444,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0x86e28ced9adb37f420ee9767ff7117e40c0a16e5":1,"0xae2211b1a06f1295318fa8691527e12620ac25f2":1,"0x3eb9ec012d8cdb7c33610e2e29c15e29b3b6025a":11,"0xd9db9be3c727e1de438668abf07488a1317fe2fa":1,"0xb174e8c00dd13967be2ad1c7e11a46bf653918f1":1,"0xc0d9abd19db1f849316a22ecfbdbc5d19d40d3a5":1,"0x9682438d137f1d7c4200f9bd728050732ebfe436":1,"0xd5bf2ef32e6e19578b3d7ba1b4053111c8f8914c":1,"0xeebd9092fb3fb2403294198c214751313a3a709a":1,"0x96b47d6d532342d455a0dc10ae22d41c240773a8":1,"0x2986391fca5a971c08a903479f7cdef88cee4c7e":1,"0x24f593b075438132749f5efa4fdb2e360bbcebf2":1,"0x32fc23b54ea2497c1d5dd6638649b4acc0a56dbe":1,"0x0a9703352593c63127c0b991bf88c00c4bb2c0cb":1,"0x826d53bae3809fcc82cbcf5d0270a4f78e174425":1,"0xc8abf94774b1e0d043bf6a59f02f7bd2d331ce75":1,"0xc7535a75dbcecd10c19ee9c424df7409627b4c77":1,"0x24675cec02962bca588c34c601eeff86b1f80abe":1,"0x05ccf4c2aeffcd55d0f58e549bd4da3d58df5334":1,"0xf415dc47db3783e2e9154d012f6d150d1c5b2b6c":1,"0x902d9eb869a0b571adde283994c3fd707e66ea56":1,"0x88f3b4c18b97b2ddd473a12664f7378d187fd951":1,"0x694bd6e32eda5b5ddbea35306b21164419a596bb":1},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.444661308Z {"level":"DEBUG","time":1719608053444,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.498658969Z {"level":"DEBUG","time":1719608053498,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.500829982Z {"level":"DEBUG","time":1719608053500,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_setBundlingMode","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.501223044Z {"level":"INFO","time":1719608053500,"pid":1,"hostname":"832a9fb13e1e","mode":"manual","msg":"Set bundling mode"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.520061301Z {"level":"DEBUG","time":1719608053519,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.522346707Z {"level":"DEBUG","time":1719608053519,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.522372204Z {"level":"DEBUG","time":1719608053520,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.522377484Z {"level":"DEBUG","time":1719608053520,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.626882387Z {"level":"DEBUG","time":1719608053626,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.629742571Z {"level":"DEBUG","time":1719608053629,"pid":1,"hostname":"832a9fb13e1e","sender":"0xE585D3049e71d5ECcF97Bc704109698D613D0680","nonce":"0x0","userOpHash":"0xacb5170cbeb2a17b147b048ede51c84360a965e58b6cbf0567a1566dabaaff95","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.632293571Z {"level":"DEBUG","time":1719608053632,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.632635778Z {"level":"DEBUG","time":1719608053632,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.632648552Z {"level":"DEBUG","time":1719608053632,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 1"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.632656056Z {"level":"DEBUG","time":1719608053632,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0xe585d3049e71d5eccf97bc704109698d613d0680":1},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.632662658Z {"level":"DEBUG","time":1719608053632,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.634487634Z {"level":"DEBUG","time":1719608053634,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.636572477Z {"level":"DEBUG","time":1719608053634,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.636582806Z {"level":"DEBUG","time":1719608053634,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.636589318Z {"level":"DEBUG","time":1719608053634,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.741468878Z {"level":"DEBUG","time":1719608053741,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.744530528Z {"level":"DEBUG","time":1719608053744,"pid":1,"hostname":"832a9fb13e1e","sender":"0xE585D3049e71d5ECcF97Bc704109698D613D0680","nonce":"0x10000000000000000","userOpHash":"0x68fda94dcda41b4dddda3b7ed3b3d13b746493f4d9e65c41352a2ffb39e03962","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.746847021Z {"level":"DEBUG","time":1719608053746,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.747219244Z {"level":"DEBUG","time":1719608053746,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.747244271Z {"level":"DEBUG","time":1719608053746,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 2"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.747249491Z {"level":"DEBUG","time":1719608053746,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0xe585d3049e71d5eccf97bc704109698d613d0680":2},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.747253829Z {"level":"DEBUG","time":1719608053746,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.749131152Z {"level":"DEBUG","time":1719608053749,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.751240218Z {"level":"DEBUG","time":1719608053749,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.751253242Z {"level":"DEBUG","time":1719608053749,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.751260566Z {"level":"DEBUG","time":1719608053749,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.854782881Z {"level":"DEBUG","time":1719608053854,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.858268882Z {"level":"DEBUG","time":1719608053858,"pid":1,"hostname":"832a9fb13e1e","sender":"0xE585D3049e71d5ECcF97Bc704109698D613D0680","nonce":"0x20000000000000000","userOpHash":"0xed3ce87691e179735ba1932ecd0c95fd9826417736546e9e32303c0bf88fce52","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.861310242Z {"level":"DEBUG","time":1719608053861,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.861880576Z {"level":"DEBUG","time":1719608053861,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.861895413Z {"level":"DEBUG","time":1719608053861,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 3"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.861902867Z {"level":"DEBUG","time":1719608053861,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0xe585d3049e71d5eccf97bc704109698d613d0680":3},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.861909389Z {"level":"DEBUG","time":1719608053861,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.863936572Z {"level":"DEBUG","time":1719608053863,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.866215345Z {"level":"DEBUG","time":1719608053863,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.866228990Z {"level":"DEBUG","time":1719608053864,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.866235642Z {"level":"DEBUG","time":1719608053864,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.972994240Z {"level":"DEBUG","time":1719608053972,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.976080237Z {"level":"DEBUG","time":1719608053975,"pid":1,"hostname":"832a9fb13e1e","sender":"0xE585D3049e71d5ECcF97Bc704109698D613D0680","nonce":"0x30000000000000000","userOpHash":"0x15eef0813a657bb9e79d5c1ce58e6b075abb009545229ae9b97dbe91e2943cc2","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.978567044Z {"level":"DEBUG","time":1719608053978,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.978977058Z {"level":"DEBUG","time":1719608053978,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.978987537Z {"level":"DEBUG","time":1719608053978,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 4"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.978992727Z {"level":"DEBUG","time":1719608053978,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0xe585d3049e71d5eccf97bc704109698d613d0680":4},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.978997075Z {"level":"DEBUG","time":1719608053978,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.981056651Z {"level":"DEBUG","time":1719608053980,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.983223232Z {"level":"DEBUG","time":1719608053980,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.983237248Z {"level":"DEBUG","time":1719608053981,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:13.983244522Z {"level":"DEBUG","time":1719608053981,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.087772249Z {"level":"DEBUG","time":1719608054087,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.090736218Z {"level":"DEBUG","time":1719608054090,"pid":1,"hostname":"832a9fb13e1e","sender":"0xE585D3049e71d5ECcF97Bc704109698D613D0680","nonce":"0x40000000000000000","userOpHash":"0x8dfc74feda07bda59c7d50985c80933979d91869750c3df9d6b33bccf34b0677","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.093069281Z {"level":"DEBUG","time":1719608054092,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.093462563Z {"level":"DEBUG","time":1719608054093,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.093475387Z {"level":"DEBUG","time":1719608054093,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 5"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.093482891Z {"level":"DEBUG","time":1719608054093,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0xe585d3049e71d5eccf97bc704109698d613d0680":5},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.093503810Z {"level":"DEBUG","time":1719608054093,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.103028460Z {"level":"DEBUG","time":1719608054102,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.105110807Z {"level":"DEBUG","time":1719608054105,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_setBundlingMode","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.105467291Z {"level":"INFO","time":1719608054105,"pid":1,"hostname":"832a9fb13e1e","mode":"manual","msg":"Set bundling mode"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.264083495Z {"level":"DEBUG","time":1719608054263,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.266590152Z {"level":"DEBUG","time":1719608054263,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.266607074Z {"level":"DEBUG","time":1719608054264,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.266613696Z {"level":"DEBUG","time":1719608054264,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.383646301Z {"level":"DEBUG","time":1719608054383,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.390901006Z {"level":"DEBUG","time":1719608054390,"pid":1,"hostname":"832a9fb13e1e","sender":"0x40dE664e2DC49803Bc7b83128948f03F037c8Ab6","nonce":"0x10000000000000000","userOpHash":"0xf186a1957145e0b5e27d51bcb45f902bcf4af232cade49613c729225318f2fba","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.394664263Z {"level":"DEBUG","time":1719608054394,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.395113959Z {"level":"DEBUG","time":1719608054394,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.395126142Z {"level":"DEBUG","time":1719608054394,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 1"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.395132664Z {"level":"DEBUG","time":1719608054394,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0x40de664e2dc49803bc7b83128948f03f037c8ab6":1},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.395138695Z {"level":"DEBUG","time":1719608054394,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.400017729Z {"level":"DEBUG","time":1719608054399,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.404970768Z {"level":"DEBUG","time":1719608054399,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.404999021Z {"level":"DEBUG","time":1719608054400,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.405006375Z {"level":"DEBUG","time":1719608054401,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.524401910Z {"level":"DEBUG","time":1719608054524,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.527454292Z {"level":"DEBUG","time":1719608054527,"pid":1,"hostname":"832a9fb13e1e","sender":"0x40dE664e2DC49803Bc7b83128948f03F037c8Ab6","nonce":"0x20000000000000000","userOpHash":"0x781940e0ff9580cb211fa11cc10cdd8f22f43257612c971496268cf45e3fe92b","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.530100248Z {"level":"DEBUG","time":1719608054530,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.530494913Z {"level":"DEBUG","time":1719608054530,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.530505903Z {"level":"DEBUG","time":1719608054530,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 2"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.530513497Z {"level":"DEBUG","time":1719608054530,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0x40de664e2dc49803bc7b83128948f03f037c8ab6":2},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.530518296Z {"level":"DEBUG","time":1719608054530,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.532546883Z {"level":"DEBUG","time":1719608054532,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.534686574Z {"level":"DEBUG","time":1719608054532,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.534700731Z {"level":"DEBUG","time":1719608054532,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.534707513Z {"level":"DEBUG","time":1719608054532,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.654553746Z {"level":"DEBUG","time":1719608054654,"pid":1,"hostname":"832a9fb13e1e","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.657535286Z {"level":"DEBUG","time":1719608054657,"pid":1,"hostname":"832a9fb13e1e","sender":"0x40dE664e2DC49803Bc7b83128948f03F037c8Ab6","nonce":"0x30000000000000000","userOpHash":"0x0928e3810cb5608c96054124c820a1ce70ba95fbc02e4aed215b1c9de8c8637d","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.660174339Z {"level":"DEBUG","time":1719608054660,"pid":1,"hostname":"832a9fb13e1e","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.660677668Z {"level":"DEBUG","time":1719608054660,"pid":1,"hostname":"832a9fb13e1e","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.660705179Z {"level":"DEBUG","time":1719608054660,"pid":1,"hostname":"832a9fb13e1e","msg":"Mempool size: 3"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.660710629Z {"level":"DEBUG","time":1719608054660,"pid":1,"hostname":"832a9fb13e1e","entryCount":{"0x40de664e2dc49803bc7b83128948f03f037c8ab6":3},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.660727019Z {"level":"DEBUG","time":1719608054660,"pid":1,"hostname":"832a9fb13e1e","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.663347498Z {"level":"DEBUG","time":1719608054663,"pid":1,"hostname":"832a9fb13e1e","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.665653902Z {"level":"DEBUG","time":1719608054663,"pid":1,"hostname":"832a9fb13e1e","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.665679920Z {"level":"DEBUG","time":1719608054663,"pid":1,"hostname":"832a9fb13e1e","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-06-28T20:54:14.665687544Z {"level":"DEBUG","time":1719608054663,"pid":1,"hostname":"832a9fb13e1e","msg":"Running full validation with storage/opcode checks on userOp"}
